dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000BE,2020-03-18T06:19:23.813000+00:00,-106.90086,32.558235,0.0,445,PREVIOUS,11,10,05488a868040,3780,STATIC,23.788235,-10.5,-117.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,93,-1
iot-api,100033601,20635F00C80000E5,2020-03-18T06:19:45.675000+00:00,-106.80413,32.52991,0.0,128,NEW,3,9,030a9071e0101363adc056fa01e05d81,2920,STATIC,13.164706,-5.75,-120.0,08080056,-106.86889,32.577686,-106.80418,32.529945,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,89,-1
iot-api,100033601,20635F00C80000E8,2020-03-18T06:19:53.153000+00:00,-106.83991,32.54597,0.0,264,NEW,11,9,030a9482a02113661fc0518601e374d4,3902,STATIC,21.764706,-2.5,-117.0,08080056,-106.86889,32.577686,-106.83991,32.54597,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,90,-1
iot-api,100033601,20635F00C80000A8,2020-03-18T06:20:16.694000+00:00,-106.895515,32.547073,0.0,1746,PREVIOUS,11,9,0548897c5040,3884,STATIC,18.729412,-12.0,-119.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,93,-1
iot-api,100033601,20635F00C80000AF,2020-03-18T06:20:47.086000+00:00,-106.90122,32.558414,0.0,573,PREVIOUS,11,9,05488f7ca040,3448,STATIC,18.729412,3.0,-114.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,92,-1
iot-api,100033601,20635F00C80000BC,2020-03-18T06:20:52.862000+00:00,-106.90084,32.55831,0.0,144,NEW,11,9,034a9182d012136801c0483a0127816b,1619,STATIC,21.764706,-12.0,-117.0,08080056,-106.86889,32.577686,-106.90084,32.55831,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000AB,2020-03-18T06:21:07.399000+00:00,-106.90099,32.558514,0.0,152,NEW,11,9,034e9178d013136809c0483401b54f86,2212,MOVING,16.705883,-7.5,-119.0,08080056,-106.86889,32.577686,-106.90099,32.558514,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000E9,2020-03-18T06:21:10.860000+00:00,-106.900856,32.558327,0.0,176,NEW,7,9,034a92818016136800c0483a0101538b,2210,STATIC,21.258823,-10.0,-119.0,08080056,-106.86889,32.577686,-106.90084,32.558285,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C8000084,2020-03-18T06:21:16.121000+00:00,-106.847206,32.578125,0.0,447,PREVIOUS,11,8,054c89823040,3859,MOVING,21.764706,-5.5,-120.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,92,-1
iot-api,100033601,20635F00C8000068,2020-03-18T06:21:20.696000+00:00,-106.92956,32.580402,0.0,0,NEW,11,9,034e8b831000136b60c043d801f2b745,2197,MOVING,22.270588,-12.25,-117.0,08080056,-106.86889,32.577686,-106.92956,32.580402,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000C3,2020-03-18T06:21:56.104000+00:00,-106.900795,32.558403,0.0,208,NEW,5,9,034a8f81301a136804c0483c01e0c498,1668,STATIC,21.258823,-13.25,-118.0,08080056,-106.86889,32.577686,-106.90079,32.558388,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,93,-1
iot-api,100033601,20635F00C80000E6,2020-03-18T06:22:17.572000+00:00,-106.804085,32.529877,0.0,140251,PREVIOUS,3,10,05009c6f8001,4220,STATIC,12.152941,-12.25,-115.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,88,-1
iot-api,100033601,20635F00C8000083,2020-03-18T06:23:25.722000+00:00,-106.847206,32.578125,0.0,1171,PREVIOUS,11,7,034a898691009999bc70,2292,STATIC,23.788235,-0.75,-119.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,93,-1
iot-api,100033601,20635F00C80000BE,2020-03-18T06:24:22.341000+00:00,-106.90081,32.55831,0.0,144,NEW,11,9,03488d868012136801c0483b010ad3b7,3781,STATIC,23.788235,-7.0,-117.0,08080056,-106.86889,32.577686,-106.90081,32.55831,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000A8,2020-03-18T06:25:10.598000+00:00,-106.895515,32.547073,0.0,2039,PREVIOUS,11,9,034c898051007fb28960,3885,MOVING,20.752941,-11.75,-117.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,93,-1
iot-api,100033601,20635F00C80000E6,2020-03-18T06:25:25.705000+00:00,-106.804085,32.529877,0.0,140439,PREVIOUS,3,9,04009c6f800002d881000b79bc00000000,4221,STATIC,12.152941,-7.5,-117.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Energy Status,OFF,UNKNOWN,UNKNOWN,0,88,-1
iot-api,100033601,20635F00C80000AF,2020-03-18T06:25:45.791000+00:00,-106.9012,32.558414,0.0,248,NEW,11,9,0348927da01f136805c0482c018feea4,3449,STATIC,19.235294,3.25,-114.0,08080056,-106.86889,32.577686,-106.9012,32.558414,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,92,-1
iot-api,100033601,20635F00C80000E5,2020-03-18T06:26:34.602000+00:00,-106.80413,32.52991,0.0,536,PREVIOUS,3,9,04009270e00002bc9f000db61d00000046,2923,STATIC,12.658824,-5.0,-118.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Energy Status,OFF,UNKNOWN,UNKNOWN,900,89,-1
iot-api,100033601,20635F00C80000AE,2020-03-18T06:27:58.112000+00:00,-106.901634,32.55849,0.0,280,NEW,11,9,034e99754023136808c0481b0174c24f,2161,MOVING,15.188235,0.75,-117.0,08080056,-106.86889,32.577686,-106.901634,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000AA,2020-03-18T06:28:35.403000+00:00,-106.90085,32.55814,0.0,112,NEW,5,9,034a927f700e1367fbc04839013077a2,2095,STATIC,20.247059,-5.25,-117.0,08080056,-106.86889,32.577686,-106.90086,32.558155,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000BD,2020-03-18T06:28:38.542000+00:00,-106.89572,32.547253,0.0,136,NEW,47,9,034e8e827011136651c049020400e7b4,1614,MOVING,21.764706,-6.0,-115.0,08080056,-106.86889,32.577686,-106.89572,32.547253,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-18T06:29:14.278000+00:00,-106.80407,32.529926,0.0,144,NEW,3,9,0348907220121363aec056fe016e6307,7329,STATIC,13.6705885,-11.5,-120.0,08080056,-106.86889,32.577686,-106.80407,32.529972,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,64,-1
iot-api,100033601,20635F00C80000BE,2020-03-18T06:29:23.814000+00:00,-106.90081,32.55831,0.0,445,PREVIOUS,11,10,054889868040,3782,STATIC,23.788235,-7.0,-119.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,93,-1
